gene,pearson_corr,pearson_pval,spearman_corr,spearman_pval,abs_pearson,abs_spearman
GENE_GENE_TES,-0.13952672,0.006169222547777799,-0.10710153097555188,0.03590969477909126,0.13952672,0.10710153097555188
GENE_GENE_TMEM37,-0.13959694,0.006143158020365064,-0.09390046963480385,0.06604320745216008,0.13959694,0.09390046963480385
GENE_GENE_FUCA2,-0.13964555,0.006125161091342665,-0.0866940337730155,0.08979006680760356,0.13964555,0.0866940337730155
GENE_GENE_ECE1,-0.13965073,0.006123267113890562,-0.15447064358617882,0.0024024535548437843,0.13965073,0.15447064358617882
GENE_GENE_TGFBR2,-0.13984501,0.006051858443318783,-0.23725458614492556,2.5843577365834958e-06,0.13984501,0.23725458614492556
GENE_GENE_SEPW1,-0.13994569,0.00601513470789194,-0.07464374724492218,0.1442951412134713,0.13994569,0.07464374724492218
GENE_GENE_COL4A1,-0.13995317,0.0060124480765904815,-0.1019775100878234,0.045821152154571505,0.13995317,0.1019775100878234
GENE_GENE_PLCE1,-0.13997725,0.006003702326555793,-0.15548387643687905,0.0022467120041451405,0.13997725,0.15548387643687905
GENE_GENE_SLC39A11,-0.14006588,0.0059715886362976854,-0.06480896714251805,0.20508970548860125,0.14006588,0.06480896714251805
GENE_GENE_VAMP3,-0.14007732,0.005967456184192197,-0.11673349496456548,0.02214512396482311,0.14007732,0.11673349496456548
GENE_GENE_LPCAT2,-0.14028335,0.005893509657714668,-0.14776330066800042,0.003707125739131136,0.14028335,0.14776330066800042
GENE_GENE_STX3,-0.14043061,0.005841165319421162,-0.07880264317927502,0.12317715564392004,0.14043061,0.07880264317927502
GENE_GENE_SYBU,-0.14080012,0.005711609007455392,-0.09078362890373333,0.07559134587895852,0.14080012,0.09078362890373333
GENE_GENE_FGG,-0.1408673,0.005688358836373591,-0.048084797056729175,0.34735219941745765,0.1408673,0.048084797056729175
GENE_GENE_SLC44A4,-0.1409103,0.00567349542083764,-0.14581228171306498,0.004192155154975067,0.1409103,0.14581228171306498
GENE_GENE_IL8,-0.14108163,0.005614675261332147,-0.10140720897901054,0.04705434303285535,0.14108163,0.10140720897901054
GENE_GENE_UXS1,-0.14108989,0.005611824027101936,-0.1343079244515276,0.008407367323076008,0.14108989,0.1343079244515276
GENE_GENE_HIST1H2BD,-0.1414908,0.005476366082612277,-0.08673430029500526,0.08964050486550226,0.1414908,0.08673430029500526
GENE_GENE_SLC2A12,-0.14154294,0.005458981742549441,-0.12428791834797057,0.014807542699678187,0.14154294,0.12428791834797057
GENE_GENE_DSE,-0.14162184,0.005432741163236632,-0.11003335763453258,0.031105155881162486,0.14162184,0.11003335763453258
GENE_GENE_PLEKHA6,-0.14162387,0.005432068807790629,-0.02668822691668645,0.6021102885010636,0.14162387,0.02668822691668645
GENE_GENE_IGF2BP2,-0.1418015,0.005373428708940217,-0.16409709741955172,0.0012507260139393516,0.1418015,0.16409709741955172
GENE_GENE_REXO2,-0.1418198,0.005367400501945026,-0.18410849920314673,0.0002866607888731392,0.1418198,0.18410849920314673
GENE_GENE_LACTB,-0.14203557,0.005297003995262091,-0.12288092129802312,0.015985282971140404,0.14203557,0.12288092129802312
GENE_GENE_ASAP2,-0.14213574,0.005264616885893634,-0.07450556949577837,0.14504149102591854,0.14213574,0.07450556949577837
GENE_GENE_RGS20,-0.14219148,0.00524665002936826,-0.09238411718829474,0.0705569326319833,0.14219148,0.09238411718829474
GENE_GENE_MTA3,-0.14222112,0.005237151513746223,-0.1690933250822285,0.0008787368223363937,0.14222112,0.1690933250822285
GENE_GENE_TOR4A,-0.14241472,0.005175333069037273,-0.1698681377369367,0.0008311971318347204,0.14241472,0.1698681377369367
GENE_GENE_GADD45A,-0.14250389,0.00514708158982887,-0.14021438744023598,0.005918171993844999,0.14250389,0.14021438744023598
GENE_GENE_TRNP1,-0.14261006,0.005113610313540319,-0.05045395205316876,0.3240857948131073,0.14261006,0.05045395205316876
GENE_GENE_GAA,-0.14274117,0.005072558113444294,-0.0713272693364077,0.16303277104839736,0.14274117,0.0713272693364077
GENE_GENE_NFKBIA,-0.14277408,0.00506230442329776,-0.16616912786951948,0.0010816806443296734,0.14277408,0.16616912786951948
GENE_GENE_EHBP1L1,-0.142861,0.0050353109983229906,-0.17174392187447018,0.0007257742717035823,0.142861,0.17174392187447018
GENE_GENE_BFSP1,-0.14290842,0.00502062861177543,-0.09733075345020516,0.05670288812464049,0.14290842,0.09733075345020516
GENE_GENE_TXNIP,-0.14292371,0.00501591483880912,-0.14802545691906005,0.003645979516502906,0.14292371,0.14802545691906005
GENE_GENE_S1PR3,-0.14298585,0.004996769411707245,-0.14194139737547048,0.005327636791448211,0.14298585,0.14194139737547048
GENE_GENE_CES2,-0.14303052,0.004983029877049187,-0.12440405547455155,0.014713821639272125,0.14303052,0.12440405547455155
GENE_GENE_ALDH3A2,-0.14317444,0.004939037619229931,-0.07238098063816079,0.1568911669623554,0.14317444,0.07238098063816079
GENE_GENE_PDCD6,-0.14343432,0.0048604676130659715,-0.13544704316571157,0.007864911827522936,0.14343432,0.13544704316571157
GENE_GENE_MGST2,-0.14360447,0.004809613045679789,-0.059465599674476954,0.24502711825392806,0.14360447,0.059465599674476954
GENE_GENE_DEFB1,-0.1437928,0.004753939745462777,-0.02966286481801999,0.5622494180018329,0.1437928,0.02966286481801999
GENE_GENE_L3HYPDH,-0.14380279,0.004750994365753728,-0.1507955817028924,0.0030534884762420393,0.14380279,0.1507955817028924
GENE_GENE_CXCL17,-0.14388938,0.0047255714592477,0.011176291663997702,0.827193410736003,0.14388938,0.011176291663997702
GENE_GENE_GCLC,-0.14411484,0.004660017389400146,-0.055277457529415756,0.27991626600209313,0.14411484,0.055277457529415756
GENE_GENE_CARD11,-0.14422187,0.004629175155489171,-0.15195028525388515,0.0028334584871997103,0.14422187,0.15195028525388515
GENE_GENE_HS6ST2,-0.14453012,0.00454141726512836,-0.061680258383913736,0.22786016571753018,0.14453012,0.061680258383913736
GENE_GENE_SPINK1,-0.14459363,0.004523510261605026,-0.12514135668509038,0.01413088747563599,0.14459363,0.12514135668509038
GENE_GENE_PARD3,-0.14471331,0.0044899521957161995,-0.09108075345020515,0.07463526583647,0.14471331,0.09108075345020515
GENE_GENE_TTPAL,-0.1447695,0.004474253669732016,-0.09741849208233022,0.05647914770651665,0.1447695,0.09741849208233022
GENE_GENE_TLE1,-0.14480618,0.004464069582281799,-0.07481646943135194,0.14336633172109955,0.14480618,0.07481646943135194
GENE_GENE_GALE,-0.14502689,0.00440307589562069,-0.07585470991149842,0.1378792066412188,0.14502689,0.07585470991149842
GENE_GENE_ALDH2,-0.1451207,0.00437738543532771,-0.0694122783222,0.1746539549529984,0.1451207,0.0694122783222
GENE_GENE_CYBA,-0.1452851,0.004332696146746533,-0.1805201163066698,0.00037772745834882467,0.1452851,0.1805201163066698
GENE_GENE_TPM1,-0.1453274,0.004321258536711834,-0.11027114204333525,0.030740788194768727,0.1453274,0.11027114204333525
GENE_GENE_NR2F2,-0.14573064,0.0042136547229921694,-0.07832219999321827,0.12548635062424351,0.14573064,0.07832219999321827
GENE_GENE_PARP14,-0.14594504,0.004157408445393026,-0.22620651215625107,7.590199332085493e-06,0.14594504,0.22620651215625107
GENE_GENE_PLSCR1,-0.14597626,0.004149273784942563,-0.14077218473432573,0.005721311042770903,0.14597626,0.14077218473432573
GENE_GENE_HLA-B,-0.14602546,0.004136510968789203,-0.17628640941304125,0.000519588592279854,0.14602546,0.17628640941304125
GENE_GENE_CD109,-0.14609502,0.0041184807753694005,-0.16344244854362347,0.001308987568190174,0.14609502,0.16344244854362347
GENE_GENE_RIPK2,-0.14626373,0.004075088815043324,-0.13787067123606964,0.006813438547438237,0.14626373,0.13787067123606964
GENE_GENE_MYC,-0.14636526,0.004049161415594946,-0.05898854735342986,0.24884033869322147,0.14636526,0.05898854735342986
GENE_GENE_CTSA,-0.14650077,0.004014793458472806,-0.1197045285002204,0.018949852544710235,0.14650077,0.1197045285002204
GENE_GENE_OSTF1,-0.14650726,0.0040131677880382785,-0.14229489505272797,0.005213507381405044,0.14650726,0.14229489505272797
GENE_GENE_PRNP,-0.14692137,0.00390982558316385,-0.16613606693567531,0.0010842039851456586,0.14692137,0.16613606693567531
GENE_GENE_PRICKLE1,-0.14693876,0.0039055356687826663,-0.1592702010782951,0.001742836958190171,0.14693876,0.1592702010782951
GENE_GENE_LTBP2,-0.14729735,0.0038180940760060515,-0.15542072157607406,0.0022561433462774724,0.14729735,0.15542072157607406
GENE_GENE_OAT,-0.14734733,0.003806055504732361,-0.14915112604010175,0.0033936744428246946,0.14734733,0.14915112604010175
GENE_GENE_NMRK1,-0.14737341,0.0037997769491675834,-0.16479815876029974,0.001190985688373376,0.14737341,0.16479815876029974
GENE_GENE_ZP3,-0.14747594,0.003775212023208653,-0.145388423586857,0.0043048268764239546,0.14747594,0.145388423586857
GENE_GENE_TRIM31,-0.14756471,0.003754076585108399,-0.08334725000847716,0.10293678936685884,0.14756471,0.08334725000847716
GENE_GENE_SYCP2,-0.14799677,0.003652622677395653,-0.13061717981757145,0.010400998298621069,0.14799677,0.13061717981757145
GENE_GENE_TMEM205,-0.14815268,0.0036166294038328336,-0.07501801397036384,0.14228831411800472,0.14815268,0.07501801397036384
GENE_GENE_IL15RA,-0.1482048,0.0036046759262334913,-0.21431771557424295,2.281711093887869e-05,0.1482048,0.21431771557424295
GENE_GENE_HHIPL2,-0.14823532,0.0035976900679236933,-0.11832583024936812,0.020378918001888163,0.14823532,0.11832583024936812
GENE_GENE_GNS,-0.14830524,0.0035817451530511164,-0.10468999016649148,0.04032093828990266,0.14830524,0.10468999016649148
GENE_GENE_ACOT4,-0.14839563,0.0035611881303380887,-0.014125707843070769,0.782611382759083,0.14839563,0.014125707843070769
GENE_GENE_COBLL1,-0.14856248,0.0035235770544630924,-0.16628462920891118,0.001072907535540187,0.14856248,0.16628462920891118
GENE_GENE_VSNL1,-0.14857721,0.0035202608370478406,-0.026960767691838187,0.5984058481390842,0.14857721,0.026960767691838187
GENE_GENE_ANKRD22,-0.14913094,0.0033980557395063816,-0.13934653792682514,0.006236564926000994,0.14913094,0.13934653792682514
GENE_GENE_MGST1,-0.14927837,0.0033661668376899663,-0.0872179224170086,0.08785975307544847,0.14927837,0.0872179224170086
GENE_GENE_MN1,-0.14944169,0.00333116625982528,-0.1968356871587942,0.00010332373764926215,0.14944169,0.1968356871587942
GENE_GENE_DAP,-0.1495726,0.003303353388049224,-0.13645879251297008,0.007409530932026463,0.1495726,0.13645879251297008
GENE_GENE_FOLR1,-0.14968319,0.003280011162753523,-0.13334068020752093,0.008893881952156539,0.14968319,0.13334068020752093
GENE_GENE_PLS1,-0.14980516,0.003254452887617705,-0.1072462785256519,0.03565849725154506,0.14980516,0.1072462785256519
GENE_GENE_EPB41L4B,-0.14997485,0.0032192016699752884,-0.04521125089010207,0.3769556404423432,0.14997485,0.04521125089010207
GENE_GENE_JAK1,-0.14999929,0.0032141519742781934,-0.22450005934013767,8.922302150459385e-06,0.14999929,0.22450005934013767
GENE_GENE_LGMNP1,-0.15004945,0.003203804160961181,-0.09559145162931064,0.06129203361021197,0.15004945,0.09559145162931064
GENE_GENE_RRAD,-0.1501874,0.00317552167204424,-0.1821952036214438,0.0003322991839819229,0.1501874,0.1821952036214438
GENE_GENE_PSAP,-0.15019265,0.003174450594048122,-0.09991628802007393,0.0504102112743949,0.15019265,0.09991628802007393
GENE_GENE_SOX7,-0.15021092,0.0031707287163510903,-0.03274007324268421,0.5223990585028011,0.15021092,0.03274007324268421
GENE_GENE_SNX7,-0.15038726,0.0031349302187527192,-0.09187612322403445,0.07212429233904048,0.15038726,0.09187612322403445
GENE_GENE_ATP1B1,-0.15052475,0.003107296021909208,-0.06462352921230206,0.20639157598969562,0.15052475,0.06462352921230206
GENE_GENE_CEBPB,-0.15061179,0.0030899145196015736,-0.12372863755043911,0.015266249728315879,0.15061179,0.12372863755043911
GENE_GENE_PPP2R2C,-0.1506259,0.0030870894824163845,-0.038609660574412535,0.4506051624483386,0.1506259,0.038609660574412535
GENE_GENE_PRKAG2,-0.15091583,0.0030298657646818474,-0.10877683021938896,0.03309247529625965,0.15091583,0.10877683021938896
GENE_GENE_RAB31,-0.15092477,0.003028116471472073,-0.12800303482418365,0.012056207805820953,0.15092477,0.12800303482418365
GENE_GENE_FST,-0.1510631,0.0030011773301419856,-0.06310971991455021,0.21724335540119308,0.1510631,0.06310971991455021
GENE_GENE_GSN,-0.15118363,0.0029778762842730447,-0.1184274439659557,0.02027048444541578,0.15118363,0.1184274439659557
GENE_GENE_RALB,-0.15120415,0.002973928514673542,-0.11790503882540436,0.020833333132756465,0.15120415,0.11790503882540436
GENE_GENE_ARID5B,-0.15122974,0.0029690004914123356,-0.18870460479468312,0.00019981310934092875,0.15122974,0.18870460479468312
GENE_GENE_CAPN8,-0.1512929,0.0029568840225606035,-0.04212461228238135,0.4104256743469282,0.1512929,0.04212461228238135
GENE_GENE_PROCR,-0.15129581,0.002956336417411059,-0.09307627750839238,0.06846625060348213,0.15129581,0.09307627750839238
GENE_GENE_FAM57A,-0.15139729,0.0029369787305007096,-0.09894628869824693,0.05269905906608819,0.15139729,0.09894628869824693
GENE_GENE_TCIRG1,-0.15152118,0.0029134783342031462,-0.17681432470923333,0.0004995295130234195,0.15152118,0.17681432470923333
GENE_GENE_EXPH5,-0.15166317,0.002886775927360029,-0.10422756095079853,0.04121713867340243,0.15166317,0.10422756095079853
GENE_GENE_SULF2,-0.15173195,0.0028739196794639425,-0.07401537757281883,0.14771297280579654,0.15173195,0.07401537757281883
GENE_GENE_BMP4,-0.15175956,0.002868765134167983,-0.19272002475331457,0.00014475757047814475,0.15175956,0.19272002475331457
GENE_GENE_GABRP,-0.15179382,0.00286240023902062,-0.05645048489369638,0.26982186996872237,0.15179382,0.05645048489369638
GENE_GENE_YES1,-0.15188396,0.002845695591903236,-0.11119833169441525,0.029354677854982202,0.15188396,0.11119833169441525
GENE_GENE_nan,-0.15196015,0.002831645379122391,-0.08478137397850193,0.0971277585284883,0.15196015,0.08478137397850193
GENE_GENE_DDX60L,-0.15202774,0.0028192311504021263,-0.1662759401173239,0.0010735652433381084,0.15202774,0.1662759401173239
GENE_GENE_ANLN,-0.15242127,0.0027479350013472495,-0.15195928418839644,0.0028318018689832075,0.15242127,0.15195928418839644
GENE_GENE_HERC6,-0.15245478,0.0027419422900377805,-0.16302706757993965,0.0013472379689925295,0.15245478,0.16302706757993965
GENE_GENE_COMTD1,-0.15255061,0.002724861516814311,-0.08237597911227154,0.10702493218166272,0.15255061,0.08237597911227154
GENE_GENE_NQO2,-0.15256198,0.00272282850598053,-0.1424409141772066,0.005167009651755287,0.15256198,0.1424409141772066
GENE_GENE_NEDD4,-0.15263107,0.0027105961511704755,-0.1827758892543488,0.0003177780420367943,0.15263107,0.1827758892543488
GENE_GENE_SMIM14,-0.15273899,0.0026915557010319963,-0.07885308229629379,0.12293665563786417,0.15273899,0.07885308229629379
GENE_GENE_STC2,-0.15276827,0.0026864277471900394,-0.13986682377674545,0.006043890109784066,0.15276827,0.13986682377674545
GENE_GENE_RARRES2,-0.15278871,0.002682833029057956,-0.09962191855142247,0.05109587856387634,0.15278871,0.09962191855142247
GENE_GENE_TSPAN6,-0.15288958,0.0026652156808078527,-0.06675384015462345,0.19179256277551712,0.15288958,0.06675384015462345
GENE_GENE_ANXA13,-0.15293285,0.0026576888049773518,-0.01110953341697467,0.8282095336058775,0.15293285,0.01110953341697467
GENE_GENE_TPRG1L,-0.15312994,0.0026236576365254306,-0.08956058628056017,0.07963217376819373,0.15312994,0.08956058628056017
GENE_GENE_PRKD2,-0.15366875,0.0025326181791641895,-0.17962598758943407,0.00040428109333752167,0.15366875,0.17962598758943407
GENE_GENE_GBP1,-0.1538246,0.0025068349998167722,-0.2173463938150622,1.7336819039144586e-05,0.1538246,0.2173463938150622
GENE_GENE_WWC3,-0.15389091,0.0024959394861499475,-0.16995248550405206,0.0008261678808078095,0.15389091,0.16995248550405206
GENE_GENE_KRT1,-0.15397814,0.0024816608384181805,-0.04591612695398596,0.36955423384764596,0.15397814,0.04591612695398596
GENE_GENE_MB21D2,-0.15398845,0.0024799687448427464,-0.13189999342490066,0.009665003971773906,0.15398845,0.13189999342490066
GENE_GENE_IFI27,-0.15400644,0.0024770343887462703,-0.1868385693940524,0.0002315845020847194,0.15400644,0.1868385693940524
GENE_GENE_PDGFC,-0.15407217,0.002466353723438883,-0.14241272761181378,0.005175956086330578,0.15407217,0.14241272761181378
GENE_GENE_ABCA12,-0.1541781,0.0024492096804551292,-0.07046408226238514,0.1681970527407372,0.1541781,0.07046408226238514
GENE_GENE_TUBA1C,-0.15422662,0.002441397141295312,-0.16122461089824017,0.0015254081148502658,0.15422662,0.16122461089824017
GENE_GENE_CPD,-0.15426937,0.0024345439640435246,-0.1277300701909057,0.012241783925551373,0.15426937,0.1277300701909057
GENE_GENE_PALMD,-0.15449888,0.0023979935258481334,-0.09519238920348583,0.06238707429971582,0.15449888,0.09519238920348583
GENE_GENE_DCAF12L1,-0.1545599,0.002388356659033694,-0.037366908548370686,0.46532495172771193,0.1545599,0.037366908548370686
GENE_GENE_PPBP,-0.15457249,0.002386365944167511,-0.03354752475053436,0.5121871525030006,0.15457249,0.03354752475053436
GENE_GENE_LMO7,-0.15466063,0.0023725292719266548,-0.1586091943304737,0.0018225695007259596,0.15466063,0.1586091943304737
GENE_GENE_MUCL1,-0.15482041,0.002347607742439381,0.041284417279848086,0.419832081347583,0.15482041,0.041284417279848086
GENE_GENE_MANBA,-0.1548928,0.0023364057732278504,-0.14396171713404088,0.004704459363645769,0.1548928,0.14396171713404088
GENE_GENE_C17orf97,-0.15491834,0.002332468118409609,-0.10193618392051813,0.045909593123622236,0.15491834,0.10193618392051813
GENE_GENE_PPP2R3A,-0.15521798,0.0022866609950133758,-0.07767878747323281,0.1286313021570679,0.15521798,0.07767878747323281
GENE_GENE_HNMT,-0.15527722,0.002277703012284208,-0.08744511037265605,0.08703308875383381,0.15527722,0.08744511037265605
GENE_GENE_TRAF3IP2,-0.15529865,0.0022744665792865304,-0.07292542640127496,0.15378709961713477,0.15529865,0.07292542640127496
GENE_GENE_PPAP2A,-0.15535788,0.0022655701094733654,-0.14548845410464212,0.0042779925373369,0.15535788,0.14548845410464212
GENE_GENE_PLP2,-0.15543413,0.0022541377172504745,-0.1276775117832559,0.012277804003930162,0.15543413,0.1276775117832559
GENE_GENE_UACA,-0.1554535,0.0022512522551336135,-0.11360563392221357,0.026003420975150078,0.1554535,0.11360563392221357
GENE_GENE_FBLIM1,-0.15549394,0.0022452073055092858,-0.09305434778059143,0.0685317028498833,0.15549394,0.09305434778059143
GENE_GENE_HSPA1B,-0.15564184,0.0022232863418500514,-0.09299108202502458,0.06872081519536792,0.15564184,0.09299108202502458
GENE_GENE_ZNF552,-0.15567541,0.002218328435981334,0.027016716964497645,0.5976466483621697,0.15567541,0.027016716964497645
GENE_GENE_STYXL1,-0.15575536,0.0022065719837661975,-0.17570657149638874,0.0005424807705075096,0.15575536,0.17570657149638874
GENE_GENE_MMP10,-0.15594068,0.0021795627600226545,-0.09486316243001917,0.06330257292083613,0.15594068,0.09486316243001917
GENE_GENE_FILIP1L,-0.15600993,0.0021695424871393094,-0.12094346580312637,0.01774093007859705,0.15600993,0.12094346580312637
GENE_GENE_TICAM1,-0.15609065,0.0021579196155321057,-0.1694107948187583,0.0008589622874757172,0.15609065,0.1694107948187583
GENE_GENE_TFPI2,-0.15609881,0.0021567382083652192,-0.13315503034824183,0.008990076708235326,0.15609881,0.13315503034824183
GENE_GENE_ZG16B,-0.15626334,0.0021332337575499525,-0.04143848970872469,0.4180977754507199,0.15626334,0.04143848970872469
GENE_GENE_LY6E,-0.15630221,0.002127715528518899,-0.14014445084941168,0.005943278635138455,0.15630221,0.14014445084941168
GENE_GENE_ZNF750,-0.15630475,0.0021273605071537175,-0.058272650978264555,0.25463993317235556,0.15630475,0.058272650978264555
GENE_GENE_FAM45A,-0.1567029,0.0020715789516249795,-0.18964853684174834,0.00018534168066905565,0.1567029,0.18964853684174834
GENE_GENE_TCN1,-0.15679777,0.002058483643231855,-0.012473720796175104,0.8075045256711803,0.15679777,0.012473720796175104
GENE_GENE_FHDC1,-0.1569508,0.002037519397138806,-0.08893433589908785,0.081767975671807,0.1569508,0.08893433589908785
GENE_GENE_MGAT4B,-0.15719107,0.0020050130090446153,-0.09585254823505475,0.0605841924884647,0.15719107,0.09585254823505475
GENE_GENE_SEC23A,-0.15720004,0.002003796290946086,-0.16713425282289515,0.0010103604416853652,0.15720004,0.16713425282289515
GENE_GENE_ACTN1,-0.15728271,0.0019927328399999564,-0.14595215489471364,0.0041555624726287415,0.15728271,0.14595215489471364
GENE_GENE_LRG1,-0.15751457,0.0019619793848338588,-0.15713883049065816,0.002012037506642277,0.15751457,0.15713883049065816
GENE_GENE_CDC42BPB,-0.15798716,0.001900641881864885,-0.04684268081787664,0.3599630976955259,0.15798716,0.04684268081787664
GENE_GENE_SMAD6,-0.15803246,0.0018948550109847884,-0.155284027330372,0.0022766806740445187,0.15803246,0.155284027330372
GENE_GENE_MYO1B,-0.1582725,0.0018644528110713457,-0.07736915499643959,0.1301663452870212,0.1582725,0.07736915499643959
GENE_GENE_FEZ2,-0.15850227,0.0018357824085197744,-0.18267882574344715,0.00032016337546611874,0.15850227,0.18267882574344715
GENE_GENE_HIVEP2,-0.15852922,0.001832431743840232,-0.19371990607303927,0.00013345680874193432,0.15852922,0.19371990607303927
GENE_GENE_MLKL,-0.15868677,0.0018130437578397836,-0.21092430741582174,3.089721004686021e-05,0.15868677,0.21092430741582174
GENE_GENE_SPTLC2,-0.15874621,0.0018057690547572467,-0.12255010003051778,0.016273830639614666,0.15874621,0.12255010003051778
GENE_GENE_CAPN12,-0.15883449,0.0017950301038365552,-0.12210271777830524,0.016671290580197753,0.15883449,0.12210271777830524
GENE_GENE_ALPP,-0.15886669,0.0017911264188242514,-0.12421649825370452,0.014865437577966639,0.15886669,0.12421649825370452
GENE_GENE_B4GALT4,-0.15891466,0.0017853142642025681,-0.10831397714556984,0.03385131768755809,0.15891466,0.10831397714556984
GENE_GENE_QSOX1,-0.15916893,0.0017548382268631993,-0.17786634057848158,0.0004616833678410184,0.15916893,0.17786634057848158
GENE_GENE_CD82,-0.15927207,0.0017426155694300334,-0.1571678647723034,0.0020081281949809017,0.15927207,0.1571678647723034
GENE_GENE_MMP14,-0.15943593,0.001723346882587346,-0.1543837526703062,0.0024162573295058937,0.15943593,0.1543837526703062
GENE_GENE_CGN,-0.1596932,0.0016934987572301992,-0.07011291580482182,0.17033266836269817,0.1596932,0.07011291580482182
GENE_GENE_JDP2,-0.15980813,0.0016803189825022563,-0.16233681462140992,0.0014130780200095946,0.15980813,0.16233681462140992
GENE_GENE_BICC1,-0.15985553,0.001674918588075098,-0.00840065613237937,0.869664394144537,0.15985553,0.00840065613237937
GENE_GENE_LHPP,-0.15992561,0.0016669492374866118,-0.18825298396120851,0.00020710481549778733,0.15992561,0.18825298396120851
GENE_GENE_NMT2,-0.15995258,0.0016638819425545813,-0.1741571581160354,0.0006083246443685645,0.15995258,0.1741571581160354
GENE_GENE_FGGY,-0.1600587,0.0016519058131295972,-0.1766185022549252,0.0005068847056498401,0.1600587,0.1766185022549252
GENE_GENE_HNF1B,-0.1602979,0.001625201598553438,-0.05708521243769286,0.2644647530745578,0.1602979,0.05708521243769286
GENE_GENE_TWF1,-0.1605366,0.0015989327073374518,-0.10985173442745243,0.03138594637910427,0.1605366,0.10985173442745243
GENE_GENE_VASN,-0.16070431,0.0015807136303727098,-0.16966998406293446,0.0008431235733683636,0.16070431,0.16966998406293446
GENE_GENE_PPDPF,-0.16096231,0.0015530635463472007,-0.09925803635007291,0.05195419357152805,0.16096231,0.09925803635007291
GENE_GENE_CAMSAP3,-0.16104369,0.0015444418034751444,-0.05585326879386932,0.2749296587657781,0.16104369,0.05585326879386932
GENE_GENE_PLD1,-0.16104496,0.0015443031036006059,-0.21560242955477946,2.03172678616957e-05,0.16104496,0.21560242955477946
GENE_GENE_TMEM45A,-0.16123466,0.0015243619769340537,-0.08594507646400597,0.09260856615054418,0.16123466,0.08594507646400597
GENE_GENE_ARRDC4,-0.16126019,0.0015216978638719542,-0.1184685582041979,0.020226753492848398,0.16126019,0.1184685582041979
GENE_GENE_DHX32,-0.16140595,0.0015065543771402418,-0.1550464548506324,0.0023127805187904845,0.16140595,0.1550464548506324
GENE_GENE_TMEM141,-0.16153601,0.0014931621812722736,-0.0734094723814045,0.15106664179680074,0.16153601,0.0734094723814045
GENE_GENE_TFPI,-0.16202071,0.0014442080040480698,-0.16367387508053305,0.0012881121726654732,0.16202071,0.16367387508053305
GENE_GENE_ENDOD1,-0.16253582,0.0013938021492286505,-0.1667521447221186,0.0010380621735787809,0.16253582,0.1667521447221186
GENE_GENE_ATP6V1B1,-0.16301471,0.0013483970633341922,-0.06382837136753586,0.2120417696362451,0.16301471,0.06382837136753586
GENE_GENE_nan,-0.16303547,0.0013464502453303727,-0.13751398731816486,0.0069598320311742975,0.16303547,0.13751398731816486
GENE_GENE_AGTRAP,-0.16305901,0.0013442617750176909,-0.11486194940829407,0.024389201681671822,0.16305901,0.11486194940829407
GENE_GENE_PIP4K2C,-0.16313097,0.0013375723050028576,-0.09131217998711472,0.07389742364631093,0.16313097,0.09131217998711472
GENE_GENE_GNG12,-0.16316836,0.0013341177887695858,-0.10379458987487707,0.042071426246262575,0.16316836,0.10379458987487707
GENE_GENE_NUPR1,-0.16329728,0.0013222390436231964,-0.1165556864806212,0.022350346186948124,0.16329728,0.1165556864806212
GENE_GENE_TAGLN,-0.16337062,0.001315530668264361,-0.2822687430063409,1.821669851878083e-08,0.16337062,0.2822687430063409
GENE_GENE_FERMT1,-0.16344905,0.0013083879037915083,-0.10679169068529382,0.03645245281445776,0.16344905,0.10679169068529382
GENE_GENE_IFT43,-0.16345648,0.0013077167184369894,-0.09061429758231325,0.07614065484866463,0.16345648,0.09061429758231325
GENE_GENE_FGB,-0.16348784,0.0013048731108152413,-0.045621333627208306,0.3726386378380321,0.16348784,0.045621333627208306
GENE_GENE_STK38,-0.16357675,0.0012968381115247695,-0.22086462819165167,1.2539269594843963e-05,0.16357675,0.22086462819165167
GENE_GENE_CA2,-0.1635938,0.0012953030953880495,-0.15190481841917872,0.0028418419835315708,0.1635938,0.15190481841917872
GENE_GENE_ITGA6,-0.16361424,0.0012934589951764824,-0.09268505645790241,0.06964161834861095,0.16361424,0.09268505645790241
GENE_GENE_VAMP5,-0.16363049,0.001292002578522782,-0.23069877250686652,4.929231736029376e-06,0.16363049,0.23069877250686652
GENE_GENE_HOXA2,-0.16363095,0.0012919597655714316,-0.15398914075480655,0.0024798610689872633,0.16363095,0.15398914075480655
GENE_GENE_SLC25A24,-0.16364367,0.0012908150031051724,-0.17217752873758096,0.0007032341338933256,0.16364367,0.17217752873758096
GENE_GENE_P4HA2,-0.16365269,0.0012900131555020787,-0.13662176596249703,0.007338422784076857,0.16365269,0.13662176596249703
GENE_GENE_KCNS3,-0.16374367,0.0012818710541274933,-0.08869104133464448,0.08261010681322767,0.16374367,0.08869104133464448
GENE_GENE_CD59,-0.1638653,0.0012710743558669733,-0.15754107185242958,0.0019584923218570987,0.1638653,0.15754107185242958
GENE_GENE_KISS1,-0.16405517,0.00125439004114288,-0.17417623173171476,0.0006074708971889694,0.16405517,0.17417623173171476
GENE_GENE_ABCA1,-0.16422887,0.0012392869969484036,-0.20876029975246688,3.739224756409497e-05,0.16422887,0.20876029975246688
GENE_GENE_ESRP1,-0.16424896,0.0012375575176528054,-0.034459241802583834,0.5007825079459174,0.16424896,0.034459241802583834
